#"Trajectory              1"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.3444497220


#"Trajectory             83"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.1877468325
        0.0000000654       -0.1264400104       -0.7251641785        0.7216535659


#"Trajectory             84"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        1.0700885367


#"Trajectory             85"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.9276330477


#"Trajectory             86"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        6.3151525306


#"Trajectory             87"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0142531280
        0.0000000180        0.0571585630        0.0295542035        0.1011332344
        0.0000000594        0.0390023707        0.0722290517        0.1456753434
        0.0000000733        0.1937796814       -0.2956339970        0.2759269247


#"Trajectory             88"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0143262315
        0.0000000181        0.0194000227       -0.0003807668        0.0747041386
        0.0000000427       -0.0247427088        0.0300603706        0.0558707243
        0.0000000599        0.4239228509        0.7298689120        3.4069613905


#"Trajectory             89"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        1.4069722889


#"Trajectory             90"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.2164827624


#"Trajectory             91"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.1166726503
        0.0000000515        0.0488255656        0.1143071239        0.0604715903
        0.0000000898        0.0450892908       -0.2161906693        0.7045086953


#"Trajectory             92"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.9861038704


#"Trajectory             93"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0415554122
        0.0000000308        0.0059710650        0.0151287179        0.0459474170
        0.0000000369       -0.0780301212        0.1097435863        0.1246990010
        0.0000000815       -0.0426346354        0.1239289799        0.5633707248


#"Trajectory             94"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000054136
        0.0000000004       -0.0016869783        0.0021889021        0.4462728192


#"Trajectory             95"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0112407601
        0.0000000160       -0.1230998407        0.1843437128        2.1079321945


#"Trajectory             96"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        2.7692449536


#"Trajectory             97"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.3821783465


#"Trajectory             98"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0004271399
        0.0000000031        0.0020027410       -0.0623033648        3.0157488211


#"Trajectory             99"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        1.3625602954


#"Trajectory            100"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.1815154229
        0.0000000643        0.0087562508       -0.0012199893        0.1846103302
        0.0000000659       -0.8569149094        1.2381832233        7.5564596984


